uniqueID,eclosion_date,trik_cohort,eclosion_days,well_id,organism,Trikinetics_position,Trik_monitor,Trikinetics_entry_LD_time,Trikinetic_exit_date,Trikinetics_exit_LD_time,notes_2,Free_run_trik_monitor,Free_run_trik_position,Free_run_entry_date,Free_run_entry_time,Free_run_exit_date,Free_run_exit_time,notes_3,cohort day,host,cohort date
H1RT-24-H,10/17/2018,,,,wasp,27,1,20:00,10/25/2018,,,,,,,,,,,,
H1RT-25-H,10/17/2018,,,,wasp,11,2,20:00,10/25/2018,,,,,,,,,,,,
H1RT-26-H,10/17/2018,,,,wasp,18,1,20:00,10/25/2018,,,,,,,,,,,,
H1RT-27-H,10/18/2018,,,,wasp,3,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-28-H,10/18/2018,,,,wasp,23,1,20:00,10/26/2018,,,,,,,,,,,,
H1RT-29-H,10/18/2018,,,,wasp,21,1,20:00,10/26/2018,,,,,,,,,,,,
H1RT-30-H,10/18/2018,,,,wasp,8,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-31-H,10/18/2018,,,,wasp,4,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-32-H,10/18/2018,,,,wasp,6,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-33-H,10/18/2018,,,,wasp,2,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-34-H,10/18/2018,,,,wasp,7,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-35-H,10/18/2018,,,,wasp,1,6,20:00,10/26/2018,,,,,,,,,,,,
H1RT-36-H,10/18/2018,,,,wasp,25,2,20:00,10/26/2018,,,,,,,,,,,,
A2-16RT-A1,10/18/2018,,,,fly,27,2,20:00,10/26/2018,,,,,,,,,,,,
A2-16RT-A11,10/18/2018,,,,fly,12,2,20:00,10/26/2018,,,,,,,,,,,,
A2-16RT-C5,10/18/2018,,,,fly,13,2,20:00,10/26/2018,,,,,,,,,,,,
A2-16RT-C8,10/18/2018,,,,fly,,,20:00,10/26/2018,,,,,,,,,,,,
A2-16RT-F5,10/18/2018,,,,fly,21,2,20:00,10/26/2018,,,,,,,,,,,,
A2-16RT-H2,10/18/2018,,,,fly,17,2,20:00,10/26/2018,,,,,,,,,,,,
A2-17RT-C2,10/18/2018,,,,fly,,,20:00,10/26/2018,,,,,,,,,,,,
A2-17RT-E5,10/18/2018,,,,fly,22,2,20:00,10/26/2018,,,,,,,,,,,,
A2-19RT-A3,10/18/2018,,,,fly,20,2,20:00,10/26/2018,,,,,,,,,,,,
A8RT-G6,10/18/2018,,,,fly,,,20:00,10/26/2018,,,,,,,,,,,,
A13RT-D6,10/18/2018,,,,fly,18,6,17:20,10/26/2018,placed into trik 2018-10-21,,,,,,,,,,,
h5w14_18,10/18/2018,,,,wasp,23,2,20:00,10/26/2018,,,,,,,,,,,,
A12RT-D12,10/19/2018,,,D1,fly,16,6,20:00,10/27/2018,,,,,,,,,,,,
A12RT-H3,10/19/2018,,,H3,fly,2,2,17:20,10/27/2018,placed into trik 2018-10-21,,,,,,,,,,,
A2-16RT-A3,10/19/2018,,,A3,fly,11,6,20:00,10/27/2018,,,,,,,,,,,,
A2-20RT-A11,10/19/2018,,,A11,fly,29,1,20:00,10/27/2018,,,,,,,,,,,,
A2-18RT-A11,10/19/2018,,,A11,fly,9,6,20:00,10/27/2018,,,,,,,,,,,,
A2-18RT-E2,10/19/2018,,,E2,fly,14,1,20:00,10/27/2018,,,,,,,,,,,,
A9RT-F8,10/19/2018,,,F8,fly,24,6,20:00,10/27/2018,,,,,,,,,,,,
A2-19RT-A4,10/19/2018,,,A4,fly,19,1,17:20,10/27/2018,placed into trik 2018-10-21,,,,,,,,,,,
A2-19RT-A5,10/19/2018,,,A5,fly,16,1,20:00,10/27/2018,,,,,,,,,,,,
A2-17RT-E10,10/19/2018,,,E10,fly,died,,,10/27/2018,,,,,,,,,,,,
CA2RT-2,10/19/2018,,,,fly,11,2,17:20,10/27/2018,placed into trik 2018-10-21,,,,,,,,,,,
H1RT-37-H,10/19/2018,,,,wasp,24,2,20:00,10/27/2018,,,,,,,,,,,,
H1RT-38-H,10/19/2018,,,,wasp,30,6,20:00,10/27/2018,,,,,,,,,,,,
H1RT-39-H,10/19/2018,,,,wasp,14,6,20:00,10/27/2018,,,,,,,,,,,,
H1RT-40-H,10/19/2018,,,,wasp,28,2,20:00,10/27/2018,,,,,,,,,,,,
H1RT-41-H,10/19/2018,,,,wasp,29,2,20:00,10/27/2018,,,,,,,,,,,,
H1RT-42-H,10/19/2018,,,,wasp,31,6,20:00,10/27/2018,,,,,,,,,,,,
H1RT-43-H,10/19/2018,,,,wasp,1,1,20:00,10/27/2018,,,,,,,,,,,,
A15RT-A7,10/20/2018,,,A7,fly,,,,10/28/2018,,,,,,,,,,,,
A2-5RT-A7,10/20/2018,,,A7,fly,,,,10/28/2018,,,,,,,,,,,,
A9RT-B2,10/20/2018,,,B2,fly,,,,10/28/2018,,,,,,,,,,,,
A2-7RT-C2,10/20/2018,,,C2,fly,,,,10/28/2018,,,,,,,,,,,,
A2-A9RT-A2,10/20/2018,,,A2,fly,,,,10/28/2018,,,,,,,,,,,,
h2RT-E1,10/20/2018,,,E1,wasp,,,,10/28/2018,,,,,,,,,,,,
h2RT-E6,10/20/2018,,,E6,wasp,squished,,,10/28/2018,,,,,,,,,,,,
h2RT-G5,10/20/2018,,,G5,wasp,,,,10/28/2018,,,,,,,,,,,,
h2o6_18,10/20/2018,,,D6,wasp,14,6,19:50,10/28/2018,,,,,,,,,,,,
h5b27_18,10/20/2018,,,F4,wasp,26,6,19:50,10/28/2018,,,,,,,,,,,,
H-6RT-H3,10/20/2018,,,H3,wasp,12,6,19:50,10/28/2018,,,,,,,,,,,,
H1RT-44-H,10/20/2018,,,,wasp,,,,10/28/2018,,,,,,,,,,,,
H1RT-45-H,10/20/2018,,,,wasp,,,,10/28/2018,,,,,,,,,,,,
H1RT-46-H,10/20/2018,,,,wasp,,,,10/28/2018,,,,,,,,,,,,
A2-20RT-A2,10/21/2018,,,A2,fly,,,,10/29/2018,,,,,,,,,,,,
A2-20RT-C10,10/21/2018,,,C10,fly,,,,10/29/2018,,,,,,,,,,,,
A2-19RT-C5,10/21/2018,,,C5,fly,,,,10/29/2018,,,,,,,,,,,,
A2-18RT-A10,10/21/2018,,,A10,fly,,,,10/29/2018,,,,,,,,,,,,
A2-18RT-C4,10/21/2018,,,C4,fly,,,,10/29/2018,,,,,,,,,,,,
A2-18RT-E3,10/21/2018,,,E3,fly,,,,10/29/2018,,,,,,,,,,,,
A2-18RT-C10,10/21/2018,,,C10,fly,,,,10/29/2018,,,,,,,,,,,,
A9RT-A6,10/21/2018,,,A6,fly,,,,10/29/2018,,,,,,,,,,,,
A7RT-A9,10/21/2018,,,A9,fly,,,,10/29/2018,,,,,,,,,,,,
A13RT-A4,10/21/2018,,,A4,fly,,,,10/29/2018,,,,,,,,,,,,
h2o33_18,10/21/2018,,,G11,wasp,29,6,19:50,10/29/2018,,,,,,,,,,,,
h5b22_18,10/21/2018,,,F12,wasp,15,6,19:50,10/29/2018,,,,,,,,,,,,
H1RT-47-H,10/21/2018,,,,wasp,,,,10/29/2018,,,,,,,,,,,,
H1RT-48-H,10/21/2018,,,,wasp,,,,10/29/2018,,,,,,,,,,,,
H1RT-49-H,10/21/2018,,,,wasp,,,,10/29/2018,,,,,,,,,,,,
A17RT-A2,10/22/2018,,,A2,fly,,,,10/30/2018,,,,,,,,,,,,
A8RT-C2,10/22/2018,,,C2,fly,,,,10/30/2018,,,,,,,,,,,,
A7RT-G4,10/23/2018,,,G4,fly,,,,10/31/2018,,,,,,,,,,,,
A2-22RT-C1,10/23/2018,,,C1,fly,32,1,12:10,10/31/2018,,,,,,,,,,,,
a11w13_18,10/23/2018,,,C5,fly,6,2,12:10,10/31/2018,,,,,,,,,,,,
A6RT-7,10/23/2018,,,,fly,,,,10/31/2018,,,,,,,,,,,,
A6RT-8,10/23/2018,,,,fly,,,,10/31/2018,,,,,,,,,,,,
A2-20RT-A9,10/23/2018,,,A9,fly,,,,10/31/2018,,,,,,,,,,,,
h5b25_18,10/23/2018,,,A5,wasp,23,1,12:10,10/31/2018,,,,,,,,,,,,
A12RT-G3,10/24/2018,,,G3,fly,,,,11/1/2018,,,,,,,,,,,,
A2-21RT-A1,10/24/2018,,,A1,fly,,,,11/1/2018,,,,,,,,,,,,
A2-21RT-A8,10/24/2018,,,A8,fly,,,,11/1/2018,,,,,,,,,,,,
A7RT-E9,10/24/2018,,,E9,fly,,,,11/1/2018,,,,,,,,,,,,
A2-22RT-C2,10/24/2018,,,C2,fly,,,,11/1/2018,,,,,,,,,,,,
A6RT-G2,10/24/2018,,,G2,fly,,,,11/1/2018,,,,,,,,,,,,
A2-20RT-C7,10/24/2018,,,C7,fly,,,,11/1/2018,,,,,,,,,,,,
h-2RT-G6,10/24/2018,,,G6,fly,1,2,14:11,11/1/2018,,,,,,,,,,,,
A2-12RT-D5,10/25/2018,,,D5,fly,8,1,16:20,11/2/2018,,,,,,,,,,,,
A3-5RT-C2,10/25/2018,,,C2,fly,,,,11/2/2018,,,,,,,,,,,,
A14RT-B11,10/25/2018,,,B11,fly,,,,11/2/2018,,,,,,,,,,,,
h3b29_18,10/25/2018,,,F9,fly,17,1,16:20,11/2/2018,,,,,,,,,,,,
h3b41_18,10/25/2018,,,C2,fly,7,1,16:20,11/2/2018,,,,,,,,,,,,
h3w43_18,10/25/2018,,,C6,fly,3,1,16:20,11/2/2018,,,,,,,,,,,,
h2o2_18,10/25/2018,,,G12,fly,9,1,16:20,11/2/2018,,,,,,,,,,,,
CA2RT-3,10/25/2018,,,,fly,,,,11/2/2018,,,,,,,,,,,,
h3b40_18,10/25/2018,,,B11,fly,1,1,16:20,11/3/2018,,,,,,,,,,,,
A9RT-E12,10/26/2018,,,E12,fly,,,,11/4/2018,,,,,,,,,,,,
h-7RT-D10,10/26/2018,,,D10,wasp,10,1,10:45,11/4/2018,,,,,,,,,,,,
h5b31_18,10/26/2018,,,B4,fly,31,1,10:45,11/4/2018,,,,,,,,,,,,
h5b45_18,10/26/2018,,,F7,fly,6,1,10:45,11/4/2018,,,,,,,,,,,,
h5b26_18,10/26/2018,,,G5,fly,25,1,10:45,11/4/2018,,,,,,,,,,,,
h5w15_18,10/27/2018,,,C3,fly,11,1,17:55,11/5/2018,,,,,,,,,,,,
A20-10RT-A8,10/27/2018,,,A8,fly,15,1,17:55,11/5/2018,,,,,,,,,,,,
A8RT-F1,10/27/2018,,,F1,fly,,,,11/5/2018,,,,,,,,,,,,
A17RT-A11,10/27/2018,,,A11,fly,,,,11/5/2018,,,,,,,,,,,,
A2-17RT-C4,10/27/2018,,,C4,fly,,,,11/5/2018,,,,,,,,,,,,
h-4RT-E3,10/27/2018,,,E3,fly,26,1,17:55,11/5/2018,,,,,,,,,,,,
h-4RT-F1,10/27/2018,,,F1,fly,18,1,17:55,11/5/2018,,,,,,,,,,,,
h-5RT-G2,10/27/2018,,,G2,fly,22,1,17:55,11/5/2018,,,,,,,,,,,,
h-7RT-G11,10/28/2018,,,G11,wasp,4,1,17:00,11/6/2018,,,,,,,,,,,,
h5b28_18,10/28/2018,,,H1,fly,10,1,17:00,11/6/2018,,,,,,,,,,,,
h5b8_18,10/28/2018,,,F11,fly,12,1,17:00,11/6/2018,,,,,,,,,,,,
A2-15RT-B8,10/28/2018,,,B8,fly,,,,11/6/2018,,,,,,,,,,,,
H-6RT-B5,10/29/2018,,,B5,fly,15,2,13:27,11/7/2018,,,,,,,,,,,,
A2-11RT-G9,10/30/2018,,,G9,fly,16,2,13:20,11/8/2018,,,,,,,,,,,,
a11b23_18,10/30/2018,,,F4,fly,8,2,13:20,11/8/2018,,,,,,,,,,,,
h-5RT-B1,10/30/2018,,,B11,fly,10,2,13:20,11/8/2018,,,,,,,,,,,,
a10o5_18,10/31/2018,,,D4,fly,17,2,11:50,11/9/2018,,,,,,,,,,,,
a11b26_18,11/1/2018,,,H1,fly,18,2,15:50,11/10/2018,,,,,,,,,,,,
A20-10RT-D7,11/2/2018,,,D7,fly,16,1,14:30,11/11/2018,,,,,,,,,,,,
a24w18_18,11/4/2018,,,C4,fly,8,1,14:00,11/12/2018,,,,,,,,,,,,
a11b29_18,11/5/2018,,,F6,fly,1,1,12:45,11/13/2018,,,,,,,,,,,,
a10o23_18,11/6/2018,,,B6,fly,3,1,10:53,11/14/2018,,,,,,,,,,,,
A17RT-A2,11/6/2018,,,,fly,4,1,12:35,11/14/2018,,,,,,,,,,,,
A15RT-A7,11/6/2018,,,,fly,6,1,12:35,11/14/2018,,,,,,,,,,,,
A17RT-A11,11/6/2018,,,,fly,7,1,12:35,11/14/2018,,,,,,,,,,,,
A2-12RT-A8,11/6/2018,,,,fly,9,1,12:35,11/14/2018,,,,,,,,,,,,
A2-17RT-C4,11/6/2018,,,,fly,10,1,12:35,11/14/2018,,,,,,,,,,,,
A13RT-A4,11/6/2018,,,,fly,11,1,12:35,11/14/2018,,,,,,,,,,,,
CA2RT-3,11/6/2018,,,,fly,15,1,12:35,11/14/2018,,,,,,,,,,,,
A2-18RT-E3,11/6/2018,,,,fly,14,1,12:35,11/14/2018,,,,,,,,,,,,
A2-20RT-A9,11/6/2018,,,,fly,13,1,12:35,11/14/2018,,,,,,,,,,,,
A3-7RT-A2,11/6/2018,,,,fly,17,1,12:35,11/14/2018,,,,,,,,,,,,
A8RT-C2,11/6/2018,,,,fly,18,1,12:35,11/14/2018,,,,,,,,,,,,
A2-19RT-A2,11/6/2018,,,,fly,19,1,12:35,11/14/2018,,,,,,,,,,,,
A2-19RT-C5,11/6/2018,,,,fly,20,1,12:35,11/14/2018,,,,,,,,,,,,
A8RT-F1,11/6/2018,,,,fly,21,1,12:35,11/14/2018,,,,,,,,,,,,
A8RT-H7,11/6/2018,,,,fly,22,1,12:35,11/14/2018,,,,,,,,,,,,
A2-20RT-C10,11/6/2018,,,,fly,23,1,12:35,11/14/2018,,,,,,,,,,,,
A8RT-G6,11/6/2018,,,,fly,25,1,12:35,11/14/2018,,,,,,,,,,,,
A9RT-A6,11/6/2018,,,,fly,26,1,12:35,11/14/2018,,,,,,,,,,,,
A7RT-A9,11/6/2018,,,,fly,27,1,12:35,11/14/2018,,,,,,,,,,,,
A9RT-B2,11/6/2018,,,,fly,28,1,12:35,11/14/2018,,,,,,,,,,,,
A2-11RT-F9,11/7/2018,,,F9,fly,25,2,13:09,11/15/2018,,,,,,,,,,,,
a11w23_18,11/7/2018,,,F7,fly,26,2,13:09,11/15/2018,,,,,,,,,,,,
a9w46_18,11/7/2018,,,E6,fly,27,2,13:42,11/15/2018,,,,,,,,,,,,
A2-15RT-G2,11/8/2018,,,G2,fly,20,2,14:38,11/16/2018,,,,,,,,,,,,
A2-15RT-F2,11/8/2018,,,F2,fly,19,2,14:38,11/16/2018,,,,,,,,,,,,
a11w9_18,11/8/2018,,,F12,fly,1,2,14:38,11/16/2018,,,,,,,,,,,,
A12RT-D6,11/8/2018,,,D6,fly,23,2,14:38,11/16/2018,,,,,,,,,,,,
A2-8RT-E10,11/8/2018,,,E10,fly,22,2,14:38,11/16/2018,,,,,,,,,,,,
A2-17RT-H4,11/8/2018,,,H4,fly,21,2,14:38,11/16/2018,,,,,,,,,,,,
A10RT-C8,11/8/2018,,,C8,fly,24,2,14:38,11/16/2018,,,,,,,,,,,,
A20-10RT-G10,11/9/2018,,,G10,fly,28,2,11:45,11/17/2018,,,,,,,,,,,,
a10o30_18,11/9/2018,,,H5,fly,29,2,11:45,11/17/2018,,,,,,,,,,,,
A15RT-G5,11/9/2018,,,G5,fly,30,2,11:45,11/17/2018,,,,,,,,,,,,
A2-17RT-A6,11/9/2018,,,A6,fly,31,2,11:45,11/17/2018,,,,,,,,,,,,
A2-14RT-A3,11/9/2018,,,A3,fly,32,2,11:45,11/17/2018,,,,,,,,,,,,
A2-14RT-E6,11/9/2018,,,E6,fly,16,2,11:45,11/17/2018,,,,,,,,,,,,
A2-9RT-H2,11/10/2018,,,H2,fly,5,1,14:45,11/18/2018,,,,,,,,,,,,
a12w6_18,11/10/2018,,,G9,fly,12,1,14:45,11/18/2018,,,,,,,,,,,,
A2-8RT-E1,11/10/2018,,,E1,fly,32,1,14:45,11/18/2018,,,,,,,,,,,,
A2-16RT-C6,11/11/2018,,,C6,fly,14,2,12:35,11/19/2018,,,,,,,,,,,,
A2-15RT-G3,11/11/2018,,,G3,fly,30,1,12:35,11/19/2018,,,,,,,,,,,,
A2-20RT-A3,11/11/2018,,,A3,fly,15,2,12:35,11/19/2018,,,,,,,,,,,,
A12RT-E11,11/11/2018,,,E1,fly,6,2,12:35,11/19/2018,,,,,,,,,,,,
A17RT-A6,11/11/2018,,,A6,fly,31,1,12:35,11/19/2018,,,,,,,,,,,,
A2-11RT-D3,11/11/2018,,,D3,fly,29,1,12:35,11/19/2018,,,,,,,,,,,,
A14RT-E3,11/11/2018,,,E3,fly,8,2,12:35,11/19/2018,,,,,,,,,,,,
A2-12RT-B6,11/14/2018,,,B6,fly,1,1,12:10,11/22/2018,,,,,,,,,,,,
A2-9RT-H4,11/14/2018,,,H4,fly,8,1,12:10,11/22/2018,,,,,,,,,,,,
a12o18_18,11/14/2018,,,B5,fly,16,1,12:10,11/22/2018,,,,,,,,,,,,
a10o15_18,11/15/2018,,,C9,fly,3,1,13:25,11/23/2018,,,,,,,,,,,,
a12w14_18,11/16/2018,,,E1,fly,7,1,15:20,11/24/2018,,,,,,,,,,,,
a12w13_18,11/18/2018,,,C11,fly,1,2,20:15,11/26/2018,,,,,,,,,,,,
A2-16RT-A10,11/18/2018,,,A10,wasp,16,2,20:15,11/26/2018,,,,,,,,,,,,
a11b33_18,11/19/2018,,,G10,fly,5,1,11:20,11/27/2018,,,,,,,,,,,,
a9w43_18,11/20/2018,,,D9,fly,32,2,11:08,11/28/2018,,,,,,,,,,,,
a11b15_18,11/20/2018,,,C1,fly,25,2,11:08,11/28/2018,,,,,,,,,,,,
A2-16RT-A2,11/21/2018,,,A2,fly,30,2,16:22,11/29/2018,,,,,,,,,,,,
A2-21RT-C2,11/21/2018,,,C2,fly,17,2,16:22,11/29/2018,,,,,,,,,,,,
h3b22_18,11/23/2018,,,C8,fly,18,2,17:00,12/1/2018,,,,,,,,,,,,
A2-7RT-E1,11/23/2018,,,E1,fly,20,2,17:00,12/1/2018,,,,,,,,,,,,
A2-17RT-E12,11/23/2018,,,E12,fly,26,2,17:00,12/1/2018,,,,,,,,,,,,
A2-19RT-A11,11/23/2018,,,A11,fly,28,2,17:00,12/1/2018,,,,,,,,,,,,
a12w17_18,11/26/2018,,,C1,fly,31,2,15:10,12/4/2018,,,,,,,,,,,,
a12w39_18,11/26/2018,,,C9,fly,24,2,15:10,12/4/2018,,,,,,,,,,,,
A3-13RT-F1,11/26/2018,,,F1,wasp,32,1,15:10,12/4/2018,,,,,,,,,,,,
h-2RT-C10,11/27/2018,,,C10,fly,8,1,14:00,12/5/2018,,,,,,,,,,,,
h2o26_18,11/29/2018,,,H12,fly,1,1,13:23,12/7/2018,,,,,,,,,,,,
h-5RT-B12,11/30/2018,,,B12,fly,3,1,15:25,12/8/2018,,,,,,,,,,,,
h-4RT-A6,12/2/2018,,,A6,fly,7,1,15:45,12/10/2018,,,,,,,,,,,,
h-2RT-C10,12/3/2018,,,C1,fly,31,1,14:40,12/11/2018,,,,,,,,,,,,
H-10RT-E1,12/6/2018,,,,fly,8,1,13:50,12/14/2018,,,,,,,,,,,,
h-9RT-A4,12/6/2018,,,,fly,32,1,13:50,12/14/2018,,,,,,,,,,,,
h-7RT-D1,12/6/2018,,,,fly,16,1,13:50,12/14/2018,,,,,,,,,,,,
h-7RT-B4,12/6/2018,,,,fly,25,1,13:50,12/14/2018,,,,,,,,,,,,
h-3RT-H6,12/8/2018,,,H6,fly,30,1,15:35,12/16/2018,,,,,,,,,,,,
h-8RT-C11,12/9/2018,,,C11,fly,1,2,13:48,12/17/2018,,,,,,,,,,,,
h-9RT-C9,12/9/2018,,,C9,fly,32,2,13:48,12/17/2018,,,,,,,,,,,,
h-9RT-D6,12/9/2018,,,D6,fly,26,1,13:48,12/17/2018,,,,,,,,,,,,
h4o35_18,12/10/2018,,,D1,fly,5,1,12:05,12/18/2018,,,,,,,,,,,,
h4o34_18,12/10/2018,,,G11,fly,2,1,12:05,12/18/2018,,,,,,,,,,,,
h2o7_18,12/10/2018,,,F8,fly,27,1,12:05,12/18/2018,,,,,,,,,,,,
A3-9RT-A1,12/13/2018,,,,fly,3,1,20:30,12/21/2018,,,,,,,,,,,,
A2-24RT-D3,12/13/2018,,,,fly,28,1,20:30,12/21/2018,,,,,,,,,,,,
A2-16RT-C7,12/13/2018,,,,fly,31,1,20:30,12/21/2018,,,,,,,,,,,,
A10RT-F5,12/13/2018,,,,fly,22,1,20:30,12/21/2018,,,,,,,,,,,,
A2-24RT-A2,12/13/2018,,,,fly,9,1,20:30,12/21/2018,,,,,,,,,,,,
A2-7RT-E7,12/13/2018,,,,fly,8,2,20:30,12/21/2018,,,,,,,,,,,,
A2-17RT-C12,12/13/2018,,,,fly,25,2,20:30,12/21/2018,,,,,,,,,,,,
A13RT-G11,12/13/2018,,,,fly,29,1,20:30,12/21/2018,,,,,,,,,,,,
h-4RT-D10,12/14/2018,,,D10,fly,15,1,14:10,12/22/2018,,,,,,,,,,,,
h-7RT-G3,12/14/2018,,,G3,fly,17,1,14:10,12/22/2018,,,,,,,,,,,,
10w39,12/16/2018,,,B7,fly,25,1,13:22,12/24/2018,,,,,,,,,,,,
h-5RT-D10,12/16/2018,,,D10,fly,12,1,13:22,12/24/2018,,,,,,,,,,,,
h-9RT-G8,12/16/2018,,,G8,fly,11,1,13:22,12/24/2018,,,,,,,,,,,,
A9RT-E5,1/7/2019,,,E5,wasp,1,2,13:55,1/15/2019,,,,,,,,,,,,
a12w5_18,1/7/2019,,,F5,fly,2,1,13:55,1/15/2019,,,,,,,,,,,,
A2-17RT-C5,1/8/2019,,,C5,fly,32,1,13:55,1/16/2019,,,,,,,,,,,,
A2-15RT-F7,2/10/2019,,,F7,fly,2,1,15:52,2/18/2019,,,,,,,,,,,,
A2-16RT-E6,2/16/2019,,,E6,fly,1,1,16:55,2/24/2019,,,,,,,,,,,,
h5b2_18,2/20/2019,,,A4,wasp,32,1,19:40,2/28/2019,,,,,,,,,,,,
A2-17RT-E8,2/20/2019,,,E8,fly,8,1,19:40,2/28/2019,,,,,,,,,,,,
A13RT-G3,2/23/2019,,,G3,fly,7,1,17:25,3/3/2019,,,,,,,,,,,,
A10SO-B9,2/24/2019,,,B9,fly,9,1,9:55,3/4/2019,,,,,,,,,,,,
a11w34_18,2/26/2019,,,D9,fly,8,1,16:10,3/6/2019,,,,,,,,,,,,
a12r5_18,3/5/2019,,,B8,fly,25,1,13:00,3/13/2019,,,,,,,,,,,,
A13RT-H9,3/5/2019,,,H9,fly,32,1,13:00,3/13/2019,,,,,,,,,,,,
h2w11_18,3/5/2019,,,H3,fly,1,1,13:00,3/13/2019,,,,,,,,,,,,
