read_day,trik_ID,bins,counts,light_status,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_entry_LD_time,trik_cohort,day,time
3,18,16:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,7,16.25
3,18,16:45,12,1,5w69,9/26/17,32,A7,fly,16:08,1,7,16.5
3,18,17:00,13,1,5w69,9/26/17,32,A7,fly,16:08,1,7,16.75
3,18,17:15,2,1,5w69,9/26/17,32,A7,fly,16:08,1,7,17
3,18,17:30,7,1,5w69,9/26/17,32,A7,fly,16:08,1,7,17.25
3,18,17:45,16,1,5w69,9/26/17,32,A7,fly,16:08,1,7,17.5
3,18,18:00,22,1,5w69,9/26/17,32,A7,fly,16:08,1,7,17.75
3,18,18:15,17,1,5w69,9/26/17,32,A7,fly,16:08,1,7,18
3,18,18:30,18,1,5w69,9/26/17,32,A7,fly,16:08,1,7,18.25
3,18,18:45,10,1,5w69,9/26/17,32,A7,fly,16:08,1,7,18.5
3,18,19:00,9,1,5w69,9/26/17,32,A7,fly,16:08,1,7,18.75
3,18,19:15,36,1,5w69,9/26/17,32,A7,fly,16:08,1,7,19
3,18,19:30,12,1,5w69,9/26/17,32,A7,fly,16:08,1,7,19.25
3,18,19:45,2,1,5w69,9/26/17,32,A7,fly,16:08,1,7,19.5
3,18,20:00,19,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,7,19.75
3,18,20:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,20
3,18,20:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,20.25
3,18,20:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,20.5
3,18,21:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,20.75
3,18,21:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,21
3,18,21:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,21.25
3,18,21:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,21.5
3,18,22:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,21.75
3,18,22:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,22
3,18,22:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,22.25
3,18,22:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,22.5
3,18,23:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,22.75
3,18,23:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,23
3,18,23:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,23.25
3,18,23:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,23.5
3,18,24:00:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,23.75
3,18,NA,0,0,5w69,9/26/17,32,A7,fly,16:08,1,7,24
4,18,0:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,0
4,18,0:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,0.25
4,18,0:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,0.5
4,18,1:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,0.75
4,18,1:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,1
4,18,1:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,1.25
4,18,1:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,1.5
4,18,2:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,1.75
4,18,2:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,2
4,18,2:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,2.25
4,18,2:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,2.5
4,18,3:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,2.75
4,18,3:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,3
4,18,3:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,3.25
4,18,3:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,3.5
4,18,4:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,3.75
4,18,4:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,4
4,18,4:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,4.25
4,18,4:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,4.5
4,18,5:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,4.75
4,18,5:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,5
4,18,5:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,5.25
4,18,5:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,5.5
4,18,6:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,5.75
4,18,6:15,2,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,8,6
4,18,6:30,7,1,5w69,9/26/17,32,A7,fly,16:08,1,8,6.25
4,18,6:45,19,1,5w69,9/26/17,32,A7,fly,16:08,1,8,6.5
4,18,7:00,19,1,5w69,9/26/17,32,A7,fly,16:08,1,8,6.75
4,18,7:15,17,1,5w69,9/26/17,32,A7,fly,16:08,1,8,7
4,18,7:30,8,1,5w69,9/26/17,32,A7,fly,16:08,1,8,7.25
4,18,7:45,1,1,5w69,9/26/17,32,A7,fly,16:08,1,8,7.5
4,18,8:00,2,1,5w69,9/26/17,32,A7,fly,16:08,1,8,7.75
4,18,8:15,2,1,5w69,9/26/17,32,A7,fly,16:08,1,8,8
4,18,8:30,1,1,5w69,9/26/17,32,A7,fly,16:08,1,8,8.25
4,18,8:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,8,8.5
4,18,9:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,8,8.75
4,18,9:15,1,1,5w69,9/26/17,32,A7,fly,16:08,1,8,9
4,18,9:30,15,1,5w69,9/26/17,32,A7,fly,16:08,1,8,9.25
4,18,9:45,1,1,5w69,9/26/17,32,A7,fly,16:08,1,8,9.5
4,18,10:00,2,1,5w69,9/26/17,32,A7,fly,16:08,1,8,9.75
4,18,10:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,8,10
4,18,10:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,8,10.25
4,18,10:45,1,1,5w69,9/26/17,32,A7,fly,16:08,1,8,10.5
4,18,11:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,8,10.75
4,18,11:15,3,1,5w69,9/26/17,32,A7,fly,16:08,1,8,11
4,18,11:30,9,1,5w69,9/26/17,32,A7,fly,16:08,1,8,11.25
4,18,11:45,6,1,5w69,9/26/17,32,A7,fly,16:08,1,8,11.5
4,18,12:00,7,1,5w69,9/26/17,32,A7,fly,16:08,1,8,11.75
4,18,12:15,15,1,5w69,9/26/17,32,A7,fly,16:08,1,8,12
4,18,12:30,22,1,5w69,9/26/17,32,A7,fly,16:08,1,8,12.25
4,18,12:45,13,1,5w69,9/26/17,32,A7,fly,16:08,1,8,12.5
4,18,13:00,26,1,5w69,9/26/17,32,A7,fly,16:08,1,8,12.75
4,18,13:15,3,1,5w69,9/26/17,32,A7,fly,16:08,1,8,13
4,18,13:30,2,1,5w69,9/26/17,32,A7,fly,16:08,1,8,13.25
4,18,13:45,7,1,5w69,9/26/17,32,A7,fly,16:08,1,8,13.5
4,18,14:00,5,1,5w69,9/26/17,32,A7,fly,16:08,1,8,13.75
4,18,14:15,13,1,5w69,9/26/17,32,A7,fly,16:08,1,8,14
4,18,14:30,5,1,5w69,9/26/17,32,A7,fly,16:08,1,8,14.25
4,18,14:45,9,1,5w69,9/26/17,32,A7,fly,16:08,1,8,14.5
4,18,15:00,18,1,5w69,9/26/17,32,A7,fly,16:08,1,8,14.75
4,18,15:15,2,1,5w69,9/26/17,32,A7,fly,16:08,1,8,15
4,18,15:30,5,1,5w69,9/26/17,32,A7,fly,16:08,1,8,15.25
4,18,15:45,6,1,5w69,9/26/17,32,A7,fly,16:08,1,8,15.5
4,18,16:00,18,1,5w69,9/26/17,32,A7,fly,16:08,1,8,15.75
4,18,16:15,8,1,5w69,9/26/17,32,A7,fly,16:08,1,8,16
4,18,16:30,9,1,5w69,9/26/17,32,A7,fly,16:08,1,8,16.25
4,18,16:45,4,1,5w69,9/26/17,32,A7,fly,16:08,1,8,16.5
4,18,17:00,11,1,5w69,9/26/17,32,A7,fly,16:08,1,8,16.75
4,18,17:15,5,1,5w69,9/26/17,32,A7,fly,16:08,1,8,17
4,18,17:30,15,1,5w69,9/26/17,32,A7,fly,16:08,1,8,17.25
4,18,17:45,25,1,5w69,9/26/17,32,A7,fly,16:08,1,8,17.5
4,18,18:00,5,1,5w69,9/26/17,32,A7,fly,16:08,1,8,17.75
4,18,18:15,14,1,5w69,9/26/17,32,A7,fly,16:08,1,8,18
4,18,18:30,3,1,5w69,9/26/17,32,A7,fly,16:08,1,8,18.25
4,18,18:45,15,1,5w69,9/26/17,32,A7,fly,16:08,1,8,18.5
4,18,19:00,16,1,5w69,9/26/17,32,A7,fly,16:08,1,8,18.75
4,18,19:15,7,1,5w69,9/26/17,32,A7,fly,16:08,1,8,19
4,18,19:30,5,1,5w69,9/26/17,32,A7,fly,16:08,1,8,19.25
4,18,19:45,11,1,5w69,9/26/17,32,A7,fly,16:08,1,8,19.5
4,18,20:00,3,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,8,19.75
4,18,20:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,20
4,18,20:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,20.25
4,18,20:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,20.5
4,18,21:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,20.75
4,18,21:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,21
4,18,21:30,1,0,5w69,9/26/17,32,A7,fly,16:08,1,8,21.25
4,18,21:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,21.5
4,18,22:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,21.75
4,18,22:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,22
4,18,22:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,22.25
4,18,22:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,22.5
4,18,23:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,22.75
4,18,23:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,23
4,18,23:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,23.25
4,18,23:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,23.5
4,18,24:00:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,23.75
4,18,NA,0,0,5w69,9/26/17,32,A7,fly,16:08,1,8,24
27,18,0:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,0
27,18,0:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,0.25
27,18,0:45,12,0,5w69,9/26/17,32,A7,fly,16:08,1,1,0.5
27,18,1:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,0.75
27,18,1:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,1
27,18,1:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,1.25
27,18,1:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,1.5
27,18,2:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,1.75
27,18,2:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,2
27,18,2:30,1,0,5w69,9/26/17,32,A7,fly,16:08,1,1,2.25
27,18,2:45,4,0,5w69,9/26/17,32,A7,fly,16:08,1,1,2.5
27,18,3:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,2.75
27,18,3:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,3
27,18,3:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,3.25
27,18,3:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,3.5
27,18,4:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,3.75
27,18,4:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,4
27,18,4:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,4.25
27,18,4:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,4.5
27,18,5:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,4.75
27,18,5:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,5
27,18,5:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,5.25
27,18,5:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,5.5
27,18,6:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,5.75
27,18,6:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,6
27,18,6:30,33,1,5w69,9/26/17,32,A7,fly,16:08,1,1,6.25
27,18,6:45,23,1,5w69,9/26/17,32,A7,fly,16:08,1,1,6.5
27,18,7:00,1,1,5w69,9/26/17,32,A7,fly,16:08,1,1,6.75
27,18,7:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,7
27,18,7:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,7.25
27,18,7:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,7.5
27,18,8:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,7.75
27,18,8:15,9,1,5w69,9/26/17,32,A7,fly,16:08,1,1,8
27,18,8:30,24,1,5w69,9/26/17,32,A7,fly,16:08,1,1,8.25
27,18,8:45,5,1,5w69,9/26/17,32,A7,fly,16:08,1,1,8.5
27,18,9:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,8.75
27,18,9:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,9
27,18,9:30,8,1,5w69,9/26/17,32,A7,fly,16:08,1,1,9.25
27,18,9:45,12,1,5w69,9/26/17,32,A7,fly,16:08,1,1,9.5
27,18,10:00,4,1,5w69,9/26/17,32,A7,fly,16:08,1,1,9.75
27,18,10:15,14,1,5w69,9/26/17,32,A7,fly,16:08,1,1,10
27,18,10:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,10.25
27,18,10:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,10.5
27,18,11:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,10.75
27,18,11:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,11
27,18,11:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,11.25
27,18,11:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,11.5
27,18,12:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,11.75
27,18,12:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,12
27,18,12:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,12.25
27,18,12:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,12.5
27,18,13:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,12.75
27,18,13:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,13
27,18,13:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,13.25
27,18,13:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,13.5
27,18,14:00,7,1,5w69,9/26/17,32,A7,fly,16:08,1,1,13.75
27,18,14:15,21,1,5w69,9/26/17,32,A7,fly,16:08,1,1,14
27,18,14:30,24,1,5w69,9/26/17,32,A7,fly,16:08,1,1,14.25
27,18,14:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,14.5
27,18,15:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,14.75
27,18,15:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,15
27,18,15:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,1,15.25
27,18,15:45,17,1,5w69,9/26/17,32,A7,fly,16:08,1,1,15.5
27,18,16:00,36,1,5w69,9/26/17,32,A7,fly,16:08,1,1,15.75
27,18,16:15,19,1,5w69,9/26/17,32,A7,fly,16:08,1,1,16
27,18,16:30,17,1,5w69,9/26/17,32,A7,fly,16:08,1,1,16.25
27,18,16:45,29,1,5w69,9/26/17,32,A7,fly,16:08,1,1,16.5
27,18,17:00,26,1,5w69,9/26/17,32,A7,fly,16:08,1,1,16.75
27,18,17:15,16,1,5w69,9/26/17,32,A7,fly,16:08,1,1,17
27,18,17:30,23,1,5w69,9/26/17,32,A7,fly,16:08,1,1,17.25
27,18,17:45,18,1,5w69,9/26/17,32,A7,fly,16:08,1,1,17.5
27,18,18:00,19,1,5w69,9/26/17,32,A7,fly,16:08,1,1,17.75
27,18,18:15,19,1,5w69,9/26/17,32,A7,fly,16:08,1,1,18
27,18,18:30,18,1,5w69,9/26/17,32,A7,fly,16:08,1,1,18.25
27,18,18:45,25,1,5w69,9/26/17,32,A7,fly,16:08,1,1,18.5
27,18,19:00,23,1,5w69,9/26/17,32,A7,fly,16:08,1,1,18.75
27,18,19:15,24,1,5w69,9/26/17,32,A7,fly,16:08,1,1,19
27,18,19:30,39,1,5w69,9/26/17,32,A7,fly,16:08,1,1,19.25
27,18,19:45,22,1,5w69,9/26/17,32,A7,fly,16:08,1,1,19.5
27,18,20:00,21,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,1,19.75
27,18,20:15,1,0,5w69,9/26/17,32,A7,fly,16:08,1,1,20
27,18,20:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,20.25
27,18,20:45,1,0,5w69,9/26/17,32,A7,fly,16:08,1,1,20.5
27,18,21:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,20.75
27,18,21:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,21
27,18,21:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,21.25
27,18,21:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,21.5
27,18,22:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,21.75
27,18,22:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,22
27,18,22:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,22.25
27,18,22:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,22.5
27,18,23:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,22.75
27,18,23:15,4,0,5w69,9/26/17,32,A7,fly,16:08,1,1,23
27,18,23:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,23.25
27,18,23:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,23.5
27,18,24:00:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,23.75
27,18,NA,0,0,5w69,9/26/17,32,A7,fly,16:08,1,1,24
28,18,0:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,0
28,18,0:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,0.25
28,18,0:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,0.5
28,18,1:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,0.75
28,18,1:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,1
28,18,1:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,1.25
28,18,1:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,1.5
28,18,2:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,1.75
28,18,2:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,2
28,18,2:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,2.25
28,18,2:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,2.5
28,18,3:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,2.75
28,18,3:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,3
28,18,3:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,3.25
28,18,3:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,3.5
28,18,4:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,3.75
28,18,4:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,4
28,18,4:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,4.25
28,18,4:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,4.5
28,18,5:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,4.75
28,18,5:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,5
28,18,5:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,5.25
28,18,5:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,5.5
28,18,6:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,5.75
28,18,6:15,7,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,2,6
28,18,6:30,25,1,5w69,9/26/17,32,A7,fly,16:08,1,2,6.25
28,18,6:45,24,1,5w69,9/26/17,32,A7,fly,16:08,1,2,6.5
28,18,7:00,8,1,5w69,9/26/17,32,A7,fly,16:08,1,2,6.75
28,18,7:15,17,1,5w69,9/26/17,32,A7,fly,16:08,1,2,7
28,18,7:30,11,1,5w69,9/26/17,32,A7,fly,16:08,1,2,7.25
28,18,7:45,24,1,5w69,9/26/17,32,A7,fly,16:08,1,2,7.5
28,18,8:00,7,1,5w69,9/26/17,32,A7,fly,16:08,1,2,7.75
28,18,8:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,8
28,18,8:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,8.25
