read_day,trik_ID,bins,counts,light_status,uniqueID,eclosion_date,eclosion_days,well_id,organism,Trikinetics_entry_LD_time,trik_cohort,day,time
28,18,8:45,1,1,5w69,9/26/17,32,A7,fly,16:08,1,2,8.5
28,18,9:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,8.75
28,18,9:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,9
28,18,9:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,9.25
28,18,9:45,7,1,5w69,9/26/17,32,A7,fly,16:08,1,2,9.5
28,18,10:00,13,1,5w69,9/26/17,32,A7,fly,16:08,1,2,9.75
28,18,10:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,10
28,18,10:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,10.25
28,18,10:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,10.5
28,18,11:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,10.75
28,18,11:15,3,1,5w69,9/26/17,32,A7,fly,16:08,1,2,11
28,18,11:30,8,1,5w69,9/26/17,32,A7,fly,16:08,1,2,11.25
28,18,11:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,11.5
28,18,12:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,11.75
28,18,12:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,12
28,18,12:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,12.25
28,18,12:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,12.5
28,18,13:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,12.75
28,18,13:15,9,1,5w69,9/26/17,32,A7,fly,16:08,1,2,13
28,18,13:30,31,1,5w69,9/26/17,32,A7,fly,16:08,1,2,13.25
28,18,13:45,5,1,5w69,9/26/17,32,A7,fly,16:08,1,2,13.5
28,18,14:00,8,1,5w69,9/26/17,32,A7,fly,16:08,1,2,13.75
28,18,14:15,8,1,5w69,9/26/17,32,A7,fly,16:08,1,2,14
28,18,14:30,13,1,5w69,9/26/17,32,A7,fly,16:08,1,2,14.25
28,18,14:45,1,1,5w69,9/26/17,32,A7,fly,16:08,1,2,14.5
28,18,15:00,11,1,5w69,9/26/17,32,A7,fly,16:08,1,2,14.75
28,18,15:15,11,1,5w69,9/26/17,32,A7,fly,16:08,1,2,15
28,18,15:30,4,1,5w69,9/26/17,32,A7,fly,16:08,1,2,15.25
28,18,15:45,15,1,5w69,9/26/17,32,A7,fly,16:08,1,2,15.5
28,18,16:00,20,1,5w69,9/26/17,32,A7,fly,16:08,1,2,15.75
28,18,16:15,6,1,5w69,9/26/17,32,A7,fly,16:08,1,2,16
28,18,16:30,29,1,5w69,9/26/17,32,A7,fly,16:08,1,2,16.25
28,18,16:45,13,1,5w69,9/26/17,32,A7,fly,16:08,1,2,16.5
28,18,17:00,15,1,5w69,9/26/17,32,A7,fly,16:08,1,2,16.75
28,18,17:15,10,1,5w69,9/26/17,32,A7,fly,16:08,1,2,17
28,18,17:30,21,1,5w69,9/26/17,32,A7,fly,16:08,1,2,17.25
28,18,17:45,7,1,5w69,9/26/17,32,A7,fly,16:08,1,2,17.5
28,18,18:00,11,1,5w69,9/26/17,32,A7,fly,16:08,1,2,17.75
28,18,18:15,9,1,5w69,9/26/17,32,A7,fly,16:08,1,2,18
28,18,18:30,13,1,5w69,9/26/17,32,A7,fly,16:08,1,2,18.25
28,18,18:45,7,1,5w69,9/26/17,32,A7,fly,16:08,1,2,18.5
28,18,19:00,12,1,5w69,9/26/17,32,A7,fly,16:08,1,2,18.75
28,18,19:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,2,19
28,18,19:30,13,1,5w69,9/26/17,32,A7,fly,16:08,1,2,19.25
28,18,19:45,15,1,5w69,9/26/17,32,A7,fly,16:08,1,2,19.5
28,18,20:00,28,1,5w69,9/26/17,32,A7,fly,16:08,1,2,19.75
28,18,20:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,20
28,18,20:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,20.25
28,18,20:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,20.5
28,18,21:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,20.75
28,18,21:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,21
28,18,21:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,21.25
28,18,21:45,2,0,5w69,9/26/17,32,A7,fly,16:08,1,2,21.5
28,18,22:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,21.75
28,18,22:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,22
28,18,22:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,22.25
28,18,22:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,22.5
28,18,23:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,22.75
28,18,23:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,23
28,18,23:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,23.25
28,18,23:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,23.5
28,18,24:00:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,23.75
28,18,NA,0,0,5w69,9/26/17,32,A7,fly,16:08,1,2,24
29,18,0:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,0
29,18,0:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,0.25
29,18,0:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,0.5
29,18,1:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,0.75
29,18,1:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,1
29,18,1:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,1.25
29,18,1:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,1.5
29,18,2:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,1.75
29,18,2:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,2
29,18,2:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,2.25
29,18,2:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,2.5
29,18,3:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,2.75
29,18,3:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,3
29,18,3:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,3.25
29,18,3:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,3.5
29,18,4:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,3.75
29,18,4:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,4
29,18,4:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,4.25
29,18,4:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,4.5
29,18,5:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,4.75
29,18,5:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,5
29,18,5:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,5.25
29,18,5:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,5.5
29,18,6:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,5.75
29,18,6:15,2,1,5w69,9/26/17,32,A7,fly,16:08,1,3,6
29,18,6:30,22,1,5w69,9/26/17,32,A7,fly,16:08,1,3,6.25
29,18,6:45,12,1,5w69,9/26/17,32,A7,fly,16:08,1,3,6.5
29,18,7:00,10,1,5w69,9/26/17,32,A7,fly,16:08,1,3,6.75
29,18,7:15,11,1,5w69,9/26/17,32,A7,fly,16:08,1,3,7
29,18,7:30,10,1,5w69,9/26/17,32,A7,fly,16:08,1,3,7.25
29,18,7:45,15,1,5w69,9/26/17,32,A7,fly,16:08,1,3,7.5
29,18,8:00,6,1,5w69,9/26/17,32,A7,fly,16:08,1,3,7.75
29,18,8:15,14,1,5w69,9/26/17,32,A7,fly,16:08,1,3,8
29,18,8:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,8.25
29,18,8:45,2,1,5w69,9/26/17,32,A7,fly,16:08,1,3,8.5
29,18,9:00,9,1,5w69,9/26/17,32,A7,fly,16:08,1,3,8.75
29,18,9:15,2,1,5w69,9/26/17,32,A7,fly,16:08,1,3,9
29,18,9:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,9.25
29,18,9:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,9.5
29,18,10:00,3,1,5w69,9/26/17,32,A7,fly,16:08,1,3,9.75
29,18,10:15,2,1,5w69,9/26/17,32,A7,fly,16:08,1,3,10
29,18,10:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,10.25
29,18,10:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,10.5
29,18,11:00,6,1,5w69,9/26/17,32,A7,fly,16:08,1,3,10.75
29,18,11:15,5,1,5w69,9/26/17,32,A7,fly,16:08,1,3,11
29,18,11:30,1,1,5w69,9/26/17,32,A7,fly,16:08,1,3,11.25
29,18,11:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,11.5
29,18,12:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,11.75
29,18,12:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,12
29,18,12:30,8,1,5w69,9/26/17,32,A7,fly,16:08,1,3,12.25
29,18,12:45,10,1,5w69,9/26/17,32,A7,fly,16:08,1,3,12.5
29,18,13:00,10,1,5w69,9/26/17,32,A7,fly,16:08,1,3,12.75
29,18,13:15,13,1,5w69,9/26/17,32,A7,fly,16:08,1,3,13
29,18,13:30,34,1,5w69,9/26/17,32,A7,fly,16:08,1,3,13.25
29,18,13:45,22,1,5w69,9/26/17,32,A7,fly,16:08,1,3,13.5
29,18,14:00,11,1,5w69,9/26/17,32,A7,fly,16:08,1,3,13.75
29,18,14:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,14
29,18,14:30,2,1,5w69,9/26/17,32,A7,fly,16:08,1,3,14.25
29,18,14:45,15,1,5w69,9/26/17,32,A7,fly,16:08,1,3,14.5
29,18,15:00,13,1,5w69,9/26/17,32,A7,fly,16:08,1,3,14.75
29,18,15:15,10,1,5w69,9/26/17,32,A7,fly,16:08,1,3,15
29,18,15:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,3,15.25
29,18,15:45,6,1,5w69,9/26/17,32,A7,fly,16:08,1,3,15.5
29,18,16:00,11,1,5w69,9/26/17,32,A7,fly,16:08,1,3,15.75
29,18,16:15,75,1,5w69,9/26/17,32,A7,fly,16:08,1,3,16
29,18,16:30,14,1,5w69,9/26/17,32,A7,fly,16:08,1,3,16.25
29,18,16:45,34,1,5w69,9/26/17,32,A7,fly,16:08,1,3,16.5
29,18,17:00,5,1,5w69,9/26/17,32,A7,fly,16:08,1,3,16.75
29,18,17:15,6,1,5w69,9/26/17,32,A7,fly,16:08,1,3,17
29,18,17:30,17,1,5w69,9/26/17,32,A7,fly,16:08,1,3,17.25
29,18,17:45,34,1,5w69,9/26/17,32,A7,fly,16:08,1,3,17.5
29,18,18:00,48,1,5w69,9/26/17,32,A7,fly,16:08,1,3,17.75
29,18,18:15,13,1,5w69,9/26/17,32,A7,fly,16:08,1,3,18
29,18,18:30,20,1,5w69,9/26/17,32,A7,fly,16:08,1,3,18.25
29,18,18:45,22,1,5w69,9/26/17,32,A7,fly,16:08,1,3,18.5
29,18,19:00,7,1,5w69,9/26/17,32,A7,fly,16:08,1,3,18.75
29,18,19:15,19,1,5w69,9/26/17,32,A7,fly,16:08,1,3,19
29,18,19:30,15,1,5w69,9/26/17,32,A7,fly,16:08,1,3,19.25
29,18,19:45,4,1,5w69,9/26/17,32,A7,fly,16:08,1,3,19.5
29,18,20:00,32,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,3,19.75
29,18,20:15,4,0,5w69,9/26/17,32,A7,fly,16:08,1,3,20
29,18,20:30,1,0,5w69,9/26/17,32,A7,fly,16:08,1,3,20.25
29,18,20:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,20.5
29,18,21:00,1,0,5w69,9/26/17,32,A7,fly,16:08,1,3,20.75
29,18,21:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,21
29,18,21:30,6,0,5w69,9/26/17,32,A7,fly,16:08,1,3,21.25
29,18,21:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,21.5
29,18,22:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,21.75
29,18,22:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,22
29,18,22:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,22.25
29,18,22:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,22.5
29,18,23:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,22.75
29,18,23:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,23
29,18,23:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,23.25
29,18,23:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,23.5
29,18,24:00:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,23.75
29,18,NA,0,0,5w69,9/26/17,32,A7,fly,16:08,1,3,24
30,18,0:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,0
30,18,0:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,0.25
30,18,0:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,0.5
30,18,1:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,0.75
30,18,1:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,1
30,18,1:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,1.25
30,18,1:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,1.5
30,18,2:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,1.75
30,18,2:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,2
30,18,2:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,2.25
30,18,2:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,2.5
30,18,3:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,2.75
30,18,3:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,3
30,18,3:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,3.25
30,18,3:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,3.5
30,18,4:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,3.75
30,18,4:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,4
30,18,4:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,4.25
30,18,4:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,4.5
30,18,5:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,4.75
30,18,5:15,1,0,5w69,9/26/17,32,A7,fly,16:08,1,4,5
30,18,5:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,5.25
30,18,5:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,5.5
30,18,6:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,5.75
30,18,6:15,4,1,5w69,9/26/17,32,A7,fly,16:08,1,4,6
30,18,6:30,20,1,5w69,9/26/17,32,A7,fly,16:08,1,4,6.25
30,18,6:45,13,1,5w69,9/26/17,32,A7,fly,16:08,1,4,6.5
30,18,7:00,15,1,5w69,9/26/17,32,A7,fly,16:08,1,4,6.75
30,18,7:15,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,7
30,18,7:30,9,1,5w69,9/26/17,32,A7,fly,16:08,1,4,7.25
30,18,7:45,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,7.5
30,18,8:00,4,1,5w69,9/26/17,32,A7,fly,16:08,1,4,7.75
30,18,8:15,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,8
30,18,8:30,2,1,5w69,9/26/17,32,A7,fly,16:08,1,4,8.25
30,18,8:45,14,1,5w69,9/26/17,32,A7,fly,16:08,1,4,8.5
30,18,9:00,4,1,5w69,9/26/17,32,A7,fly,16:08,1,4,8.75
30,18,9:15,15,1,5w69,9/26/17,32,A7,fly,16:08,1,4,9
30,18,9:30,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,9.25
30,18,9:45,9,1,5w69,9/26/17,32,A7,fly,16:08,1,4,9.5
30,18,10:00,9,1,5w69,9/26/17,32,A7,fly,16:08,1,4,9.75
30,18,10:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,10
30,18,10:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,10.25
30,18,10:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,10.5
30,18,11:00,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,10.75
30,18,11:15,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,11
30,18,11:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,11.25
30,18,11:45,6,1,5w69,9/26/17,32,A7,fly,16:08,1,4,11.5
30,18,12:00,13,1,5w69,9/26/17,32,A7,fly,16:08,1,4,11.75
30,18,12:15,1,1,5w69,9/26/17,32,A7,fly,16:08,1,4,12
30,18,12:30,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,12.25
30,18,12:45,0,1,5w69,9/26/17,32,A7,fly,16:08,1,4,12.5
30,18,13:00,3,1,5w69,9/26/17,32,A7,fly,16:08,1,4,12.75
30,18,13:15,18,1,5w69,9/26/17,32,A7,fly,16:08,1,4,13
30,18,13:30,1,1,5w69,9/26/17,32,A7,fly,16:08,1,4,13.25
30,18,13:45,19,1,5w69,9/26/17,32,A7,fly,16:08,1,4,13.5
30,18,14:00,18,1,5w69,9/26/17,32,A7,fly,16:08,1,4,13.75
30,18,14:15,1,1,5w69,9/26/17,32,A7,fly,16:08,1,4,14
30,18,14:30,2,1,5w69,9/26/17,32,A7,fly,16:08,1,4,14.25
30,18,14:45,18,1,5w69,9/26/17,32,A7,fly,16:08,1,4,14.5
30,18,15:00,15,1,5w69,9/26/17,32,A7,fly,16:08,1,4,14.75
30,18,15:15,9,1,5w69,9/26/17,32,A7,fly,16:08,1,4,15
30,18,15:30,20,1,5w69,9/26/17,32,A7,fly,16:08,1,4,15.25
30,18,15:45,20,1,5w69,9/26/17,32,A7,fly,16:08,1,4,15.5
30,18,16:00,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,15.75
30,18,16:15,14,1,5w69,9/26/17,32,A7,fly,16:08,1,4,16
30,18,16:30,28,1,5w69,9/26/17,32,A7,fly,16:08,1,4,16.25
30,18,16:45,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,16.5
30,18,17:00,14,1,5w69,9/26/17,32,A7,fly,16:08,1,4,16.75
30,18,17:15,27,1,5w69,9/26/17,32,A7,fly,16:08,1,4,17
30,18,17:30,9,1,5w69,9/26/17,32,A7,fly,16:08,1,4,17.25
30,18,17:45,19,1,5w69,9/26/17,32,A7,fly,16:08,1,4,17.5
30,18,18:00,19,1,5w69,9/26/17,32,A7,fly,16:08,1,4,17.75
30,18,18:15,18,1,5w69,9/26/17,32,A7,fly,16:08,1,4,18
30,18,18:30,22,1,5w69,9/26/17,32,A7,fly,16:08,1,4,18.25
30,18,18:45,10,1,5w69,9/26/17,32,A7,fly,16:08,1,4,18.5
30,18,19:00,15,1,5w69,9/26/17,32,A7,fly,16:08,1,4,18.75
30,18,19:15,27,1,5w69,9/26/17,32,A7,fly,16:08,1,4,19
30,18,19:30,41,1,5w69,9/26/17,32,A7,fly,16:08,1,4,19.25
30,18,19:45,28,1,5w69,9/26/17,32,A7,fly,16:08,1,4,19.5
30,18,20:00,13,0.933333333,5w69,9/26/17,32,A7,fly,16:08,1,4,19.75
30,18,20:15,1,0,5w69,9/26/17,32,A7,fly,16:08,1,4,20
30,18,20:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,20.25
30,18,20:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,20.5
30,18,21:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,20.75
30,18,21:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,21
30,18,21:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,21.25
30,18,21:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,21.5
30,18,22:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,21.75
30,18,22:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,22
30,18,22:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,22.25
30,18,22:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,22.5
30,18,23:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,22.75
30,18,23:15,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,23
30,18,23:30,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,23.25
30,18,23:45,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,23.5
30,18,24:00:00,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,23.75
30,18,NA,0,0,5w69,9/26/17,32,A7,fly,16:08,1,4,24